"Notes","Year","Year Code","Month","Month Code","ICD Chapter","ICD Chapter Code",Deaths,Population,Crude Rate
,"2017","2017","Nov., 2017","2017/11","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2854,Not Applicable,Not Applicable
,"2017","2017","Nov., 2017","2017/11","External causes of morbidity and mortality","V01-Y89",20029,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Certain infectious and parasitic diseases","A00-B99",6384,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Neoplasms","C00-D48",53418,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",948,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Endocrine, nutritional and metabolic diseases","E00-E88",12348,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Mental and behavioural disorders","F01-F99",12900,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the nervous system","G00-G98",20912,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the circulatory system","I00-I99",80774,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the respiratory system","J00-J98",26738,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the digestive system","K00-K92",9736,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the skin and subcutaneous tissue","L00-L98",442,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the musculoskeletal system and connective tissue","M00-M99",1321,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Diseases of the genitourinary system","N00-N98",6699,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Pregnancy, childbirth and the puerperium","O00-O99",106,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Certain conditions originating in the perinatal period","P00-P96",895,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",868,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3317,Not Applicable,Not Applicable
,"2017","2017","Dec., 2017","2017/12","External causes of morbidity and mortality","V01-Y89",20838,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Certain infectious and parasitic diseases","A00-B99",7561,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Neoplasms","C00-D48",54292,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",1035,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Endocrine, nutritional and metabolic diseases","E00-E88",13450,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Mental and behavioural disorders","F01-F99",14840,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the nervous system","G00-G98",23912,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the circulatory system","I00-I99",88400,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the respiratory system","J00-J98",37375,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the digestive system","K00-K92",10267,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the skin and subcutaneous tissue","L00-L98",466,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the musculoskeletal system and connective tissue","M00-M99",1281,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Diseases of the genitourinary system","N00-N98",7454,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Pregnancy, childbirth and the puerperium","O00-O99",89,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Certain conditions originating in the perinatal period","P00-P96",934,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",917,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3138,Not Applicable,Not Applicable
,"2018","2018","Jan., 2018","2018/01","External causes of morbidity and mortality","V01-Y89",21325,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Certain infectious and parasitic diseases","A00-B99",6224,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Neoplasms","C00-D48",47698,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",883,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Endocrine, nutritional and metabolic diseases","E00-E88",11064,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Mental and behavioural disorders","F01-F99",11568,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the nervous system","G00-G98",19036,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the circulatory system","I00-I99",72503,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the respiratory system","J00-J98",28863,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the digestive system","K00-K92",8628,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the skin and subcutaneous tissue","L00-L98",442,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the musculoskeletal system and connective tissue","M00-M99",1079,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Diseases of the genitourinary system","N00-N98",6171,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Pregnancy, childbirth and the puerperium","O00-O99",85,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Certain conditions originating in the perinatal period","P00-P96",836,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",812,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2560,Not Applicable,Not Applicable
,"2018","2018","Feb., 2018","2018/02","External causes of morbidity and mortality","V01-Y89",18532,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Certain infectious and parasitic diseases","A00-B99",6165,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Neoplasms","C00-D48",52003,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",992,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Endocrine, nutritional and metabolic diseases","E00-E88",11661,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Mental and behavioural disorders","F01-F99",11982,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the nervous system","G00-G98",19529,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the ear and mastoid process","H60-H93",11,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the circulatory system","I00-I99",77047,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the respiratory system","J00-J98",26979,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the digestive system","K00-K92",9490,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the skin and subcutaneous tissue","L00-L98",485,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the musculoskeletal system and connective tissue","M00-M99",1206,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Diseases of the genitourinary system","N00-N98",6339,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Pregnancy, childbirth and the puerperium","O00-O99",92,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Certain conditions originating in the perinatal period","P00-P96",948,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",864,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2665,Not Applicable,Not Applicable
,"2018","2018","Mar., 2018","2018/03","External causes of morbidity and mortality","V01-Y89",20341,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Certain infectious and parasitic diseases","A00-B99",5508,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Neoplasms","C00-D48",50117,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",881,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Endocrine, nutritional and metabolic diseases","E00-E88",10811,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Mental and behavioural disorders","F01-F99",11300,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the nervous system","G00-G98",18132,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the ear and mastoid process","H60-H93",11,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the circulatory system","I00-I99",71915,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the respiratory system","J00-J98",23884,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the digestive system","K00-K92",9086,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the skin and subcutaneous tissue","L00-L98",404,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the musculoskeletal system and connective tissue","M00-M99",1128,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Diseases of the genitourinary system","N00-N98",5969,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Pregnancy, childbirth and the puerperium","O00-O99",74,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Certain conditions originating in the perinatal period","P00-P96",860,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",844,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2552,Not Applicable,Not Applicable
,"2018","2018","Apr., 2018","2018/04","External causes of morbidity and mortality","V01-Y89",19681,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Certain infectious and parasitic diseases","A00-B99",5246,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Neoplasms","C00-D48",50856,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",868,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Endocrine, nutritional and metabolic diseases","E00-E88",10555,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Mental and behavioural disorders","F01-F99",10488,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the nervous system","G00-G98",17332,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the circulatory system","I00-I99",70352,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the respiratory system","J00-J98",21977,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the digestive system","K00-K92",8912,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the skin and subcutaneous tissue","L00-L98",430,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the musculoskeletal system and connective tissue","M00-M99",1112,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Diseases of the genitourinary system","N00-N98",5711,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Pregnancy, childbirth and the puerperium","O00-O99",70,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Certain conditions originating in the perinatal period","P00-P96",902,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",781,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2508,Not Applicable,Not Applicable
,"2018","2018","May, 2018","2018/05","External causes of morbidity and mortality","V01-Y89",20664,Not Applicable,Not Applicable
,"2018","2018","Jun., 2018","2018/06","Certain infectious and parasitic diseases","A00-B99",4988,Not Applicable,Not Applicable
,"2018","2018","Jun., 2018","2018/06","Neoplasms","C00-D48",49540,Not Applicable,Not Applicable
,"2018","2018","Jun., 2018","2018/06","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",886,Not Applicable,Not Applicable
,"2018","2018","Jun., 2018","2018/06","Endocrine, nutritional and metabolic diseases","E00-E88",10193,Not Applicable,Not Applicable
,"2018","2018","Jun., 2018","2018/06","Mental and behavioural disorders","F01-F99",9781,Not Applicable,Not Applicable
,"2018","2018","Jun., 2018","2018/06","Diseases of the nervous system","G00-G98",16488,Not Applicable,Not Applicable
